5a11. All lactations feed data 16/12/2020 16:39:40
211,2,282,2871.2,-,5764.7,243.3,237.3,1357,0
211,3,352,2947.9,6636.8,6998.7,310.9,309.2,1244,0
211,4,262,2960.6,-,5284.6,220.2,205.4,981,0
211,5,239,3200.5,-,5387.2,244.0,171.3,1024,0
240,0,-,-,-,-,-,-,0,0
240,1,336,-,1402.4,1785.1,87.9,63.7,211,0
240,2,363,2650.6,5554.2,5960.2,269.4,228.9,1361,2
240,3,342,2958.7,8756.9,9133.2,357.3,384.4,1549,0
240,4,337,2411.1,7905.4,8259.8,403.1,305.6,1541,0
240,5,19,-,-,464.1,22.6,17.2,59,0
254,0,-,-,-,-,-,-,0,0
254,1,563,83.0,5490.9,9564.2,405.5,350.9,2195,0
254,2,403,3157.8,9898.7,10999.0,427.1,504.2,1931,0
254,3,335,2972.7,9286.3,9723.2,535.7,283.9,1892,0
254,4,31,-,-,712.3,39.2,20.8,128,0
259,0,-,-,-,-,-,-,0,0
259,1,280,-,-,2737.5,103.9,102.8,306,0
259,2,312,3061.7,8681.8,8736.1,303.7,389.9,1603,56
259,3,352,2299.6,6187.1,6498.5,271.1,282.9,853,0
259,4,296,2938.5,-,7819.0,444.1,274.4,1496,0
259,5,21,-,-,294.3,16.7,10.3,60,0
278,0,-,-,-,-,-,-,0,0
278,1,311,-,2939.6,3005.0,115.2,115.5,447,0
278,2,262,4002.9,-,8392.1,286.1,380.7,1581,0
278,3,350,3364.2,9948.4,10301.1,370.8,474.0,1991,0
278,4,307,2954.3,9157.0,9185.1,315.0,373.8,1808,0
278,5,81,-,-,1848.4,63.4,75.2,283,0
279,0,-,-,-,-,-,-,0,0
279,1,247,124.3,-,1932.5,96.2,73.9,254,0
279,2,298,2074.0,-,4223.9,199.3,178.4,771,36
279,3,362,1958.7,4130.6,4379.9,202.1,196.0,946,0
281,0,-,-,-,-,-,-,0,0
281,1,311,-,1522.6,1535.2,70.1,59.5,230,0
281,2,345,2817.7,6765.4,6917.0,252.9,305.2,1425,49
281,3,297,3017.8,-,8788.9,334.8,409.1,1663,0
281,4,335,2869.1,8200.6,8372.9,376.8,281.3,1668,0
281,5,91,-,-,2756.7,124.1,92.6,592,0
291,0,-,-,-,-,-,-,0,0
291,1,361,2132.5,5762.8,6237.1,217.3,240.6,1598,0
291,2,285,2286.6,-,5235.9,208.9,230.9,1193,0
291,3,260,3152.0,-,6569.6,227.1,275.0,1533,0
295,0,-,-,-,-,-,-,1,0
295,1,314,2393.7,5632.5,5696.1,234.0,221.8,1620,0
295,2,764,3414.0,6481.5,6609.1,260.8,286.8,1432,0
296,0,-,-,-,-,-,-,0,0
296,1,381,2469.4,6109.6,6707.9,224.4,255.5,1924,0
296,2,449,3567.0,7536.2,9663.7,351.6,417.5,1662,0
296,3,248,2913.9,-,6804.5,222.5,183.0,1222,0
296,4,11,-,-,16.0,0.5,0.4,4,0
297,0,-,-,-,-,-,-,0,0
297,1,331,2576.0,5626.0,5786.4,248.2,235.6,1615,0
297,2,295,2269.8,-,4533.9,206.1,212.2,894,0
297,3,237,2226.4,-,3917.5,170.8,165.2,391,0
297,4,223,2458.6,-,4396.2,210.1,150.8,1005,0
300,0,-,-,-,-,-,-,0,0
300,1,301,2372.2,-,5526.9,190.2,208.6,1505,0
300,2,286,2774.6,-,6398.7,235.4,282.6,1447,0
300,3,282,2982.4,-,5279.9,197.8,213.9,611,0
300,4,253,2915.9,-,6008.5,232.5,165.2,1078,0
307,0,-,-,-,-,-,-,0,0
307,1,323,2341.1,5591.7,5706.7,348.4,190.5,1246,0
307,2,398,2957.7,8937.4,10116.2,411.8,422.1,1691,0
307,3,305,2464.9,7309.6,7309.6,502.9,225.1,1346,0
307,4,71,-,-,1705.7,117.3,52.5,448,0
308,0,-,-,-,-,-,-,0,0
308,1,294,774.5,-,780.2,28.1,30.6,1213,0
308,2,246,10.2,-,57.0,2.1,1.7,844,0
311,0,-,-,-,-,-,-,0,0
311,1,287,2190.1,-,4866.4,169.9,189.0,1460,0
311,2,312,3107.9,6048.5,6088.1,237.1,258.8,1305,0
311,3,330,2911.0,4909.3,4934.4,181.5,202.9,713,0
311,4,256,2708.8,-,5480.4,150.2,169.3,1049,0
312,0,-,-,-,-,-,-,0,0
312,1,306,1986.6,4816.6,4820.5,163.8,199.8,1673,0
312,2,353,3059.6,7032.5,7251.6,279.1,339.3,1497,0
312,3,303,2517.3,-,6201.2,187.9,246.8,1719,0
312,4,259,3377.5,-,7029.6,165.2,236.2,1380,0
317,0,-,-,-,-,-,-,0,0
317,1,300,2245.3,-,5355.3,215.6,222.1,1519,0
317,2,289,2673.7,-,6163.8,257.5,275.8,1416,0
317,3,290,2942.5,-,5632.0,256.6,237.8,586,0
317,4,245,3129.8,-,6310.6,423.4,190.6,1070,0
319,0,-,-,-,-,-,-,0,0
319,1,301,1904.7,-,4867.4,197.8,184.1,1404,0
319,2,301,1913.3,-,4266.4,185.1,192.2,702,0
319,3,246,1768.7,-,2716.9,109.4,90.7,896,0
319,4,178,2597.1,-,4015.0,161.8,133.3,898,0
328,0,-,-,-,-,-,-,0,0
328,1,357,2804.3,7906.0,8180.6,269.4,324.5,1732,58
328,2,23,-,-,273.6,6.6,6.9,51,0
330,0,-,-,-,-,-,-,0,0
330,1,330,2745.7,6408.2,6567.8,161.2,228.2,1258,11
332,0,-,-,-,-,-,-,0,0
332,1,241,1530.4,-,2525.6,0.9,0.7,1007,0
337,0,-,-,-,-,-,-,0,0
337,1,344,2411.8,7026.9,7384.2,193.4,216.1,1523,50
337,2,303,2303.2,-,7067.6,266.1,295.7,1284,0
337,3,384,1933.8,6024.4,6408.5,20.5,22.0,1448,0
337,4,68,-,-,2260.4,-,-,421,0
344,0,-,-,-,-,-,-,0,0
344,1,284,2586.4,-,5770.8,150.8,182.4,1123,0
344,2,287,3023.5,-,8431.3,305.6,356.8,1573,0
344,3,117,3216.0,-,3741.9,-,-,780,0
345,0,-,-,-,-,-,-,0,0
345,1,156,95.3,-,99.8,2.1,2.4,85,0
346,0,-,-,-,-,-,-,0,0
346,1,284,3024.3,-,7886.3,270.9,340.9,1732,11
346,2,292,2370.3,-,6833.7,258.6,315.5,1126,0
346,3,71,-,-,39.0,-,-,127,0
347,0,-,-,-,-,-,-,0,0
347,1,278,2033.4,-,4493.1,148.9,176.3,1186,0
347,2,316,2889.9,7019.2,7181.7,122.0,161.4,1479,0
347,3,251,2680.6,-,4925.7,-,-,939,0
348,0,-,-,-,-,-,-,0,0
348,1,301,2819.8,-,7694.4,258.4,324.1,1611,0
348,2,534,3331.8,8072.7,10606.6,104.1,142.3,1800,0
348,3,62,-,-,1800.5,-,-,367,0
350,0,-,-,-,-,-,-,0,0
350,1,373,2046.3,5967.0,6522.8,283.2,264.7,1463,51
350,2,277,2966.8,-,7962.6,338.7,363.1,1549,0
350,3,280,2138.4,-,5121.9,251.1,149.6,1166,0
350,4,180,3225.2,-,5078.8,250.4,144.7,1057,0
351,0,-,-,-,-,-,-,0,0
351,1,286,1345.8,-,3036.6,-,-,1324,0
351,2,310,1143.7,4109.9,4144.7,161.3,176.4,700,0
353,0,-,-,-,-,-,-,0,0
353,1,295,2691.7,-,6320.6,159.4,219.0,1165,55
353,2,335,2313.3,6831.5,6997.8,256.0,318.3,1077,0
353,3,346,2910.4,7981.3,8440.0,-,-,1616,0
353,4,31,-,-,547.5,-,-,127,0
354,0,-,-,-,-,-,-,0,0
354,1,359,2588.7,6575.1,6919.9,191.9,253.5,1503,56
354,2,318,4226.6,10830.3,10982.2,365.5,487.6,1699,0
354,3,196,3306.7,-,6570.6,-,-,1413,0
355,0,-,-,-,-,-,-,0,0
355,1,286,1540.4,-,3782.3,134.6,163.9,1019,0
355,2,349,2826.1,7758.4,8714.3,102.8,138.6,1913,0
355,3,237,2461.0,-,5449.8,-,-,1002,0
356,0,-,-,-,-,-,-,0,0
356,1,351,1885.9,5858.7,6174.6,204.4,257.2,1641,0
356,2,294,3308.0,-,6810.1,189.8,249.5,919,0
356,3,247,3513.1,-,7727.4,-,-,1556,0
358,0,-,-,-,-,-,-,0,0
358,1,341,1977.2,5909.0,6487.3,255.5,273.3,1660,0
358,2,327,2584.2,6757.0,7042.5,145.1,169.3,1884,0
358,3,267,3625.4,-,7985.6,-,-,1560,0
359,0,-,-,-,-,-,-,0,0
359,1,368,1939.1,6167.1,7314.5,265.9,321.4,1828,0
359,2,308,3322.0,8785.4,8854.6,143.9,204.5,1883,0
366,0,-,-,-,-,-,-,0,0
366,1,429,2465.3,5719.1,6505.0,184.4,210.8,1149,10
366,2,340,2293.3,6369.1,7098.5,61.8,81.0,1285,0
367,0,-,-,-,-,-,-,0,0
367,1,352,1986.3,4636.7,4962.6,158.4,193.0,1287,0
367,2,334,2089.0,4761.9,4836.7,86.7,112.5,1366,0
367,3,8,-,-,142.9,-,-,25,0
