3b06. Lactation milk data (milk, fat, protein, cellcount) 16/12/2020 15:42:44
457,457,2,109,3419.6,3222.7,-,-,-,-
468,468,1,134,729.6,668.9,-,9.3,10.7,-
468,468,2,220,4221.6,2109.3,-,-,-,-
479,479,1,291,2522.4,1460.8,-,31.7,40.1,-
479,479,2,222,4731.8,2445.4,-,-,-,-
484,,1,233,2876.6,1315.7,-,71.2,79.2,-
484,,2,230,3487.8,2183.4,-,-,-,-
486,heart,1,-,-,-,-,-,-,-
486,heart,2,449,3467.2,1090.8,2499.8,3.4,3.8,-
487,487,1,352,6773.2,2084.5,6437.0,123.9,163.1,-
487,487,2,245,6959.8,2828.1,-,-,-,-
488,488,1,305,4752.5,2076.5,4752.5,103.3,109.4,-
488,488,2,176,4722.7,2710.1,-,-,-,-
493,493,1,280,3805.9,1126.5,-,-,-,-
493,493,2,151,2842.8,1831.2,-,-,-,-
497,497,1,380,4645.2,1193.8,4034.8,26.1,30.1,-
497,497,2,82,1235.5,-,-,-,-,-
503,503,1,69,281.3,-,-,-,-,-
504,504,1,276,2462.2,1385.0,-,17.3,19.2,-
504,504,2,184,4212.3,2634.3,-,-,-,-
511,,1,288,2064.4,1217.6,-,24.8,28.4,-
511,,2,240,3354.7,1533.0,-,-,-,-
516,516,1,294,2746.8,1308.7,-,17.8,22.1,-
516,516,2,212,5358.4,2772.6,-,-,-,-
519,519,1,311,2911.4,1272.4,2868.1,18.7,19.9,-
519,519,2,165,4701.9,3145.3,-,-,-,-
523,523,1,291,3091.9,1593.7,-,30.3,35.4,-
523,523,2,197,4583.9,2422.0,-,-,-,-
524,524,1,384,2707.2,961.4,2419.0,20.3,25.4,-
524,524,2,105,1781.6,1695.9,-,-,-,-
527,527,1,470,5495.9,1288.9,4304.1,16.8,22.7,-
531,531,1,274,1701.2,677.9,-,-,-,-
531,531,2,177,2143.8,1204.5,-,-,-,-
532,532,1,319,1362.1,512.2,1353.2,-,-,-
532,532,2,31,451.3,-,-,-,-,-
535,535,1,330,5959.3,1026.7,5641.5,-,-,-
535,535,2,90,2366.7,-,-,-,-,-
539,,1,331,6117.4,1415.7,5676.2,-,-,-
539,,2,58,1238.9,-,-,-,-,-
544,544,1,209,1434.4,824.6,-,-,-,-
550,,1,127,-,-,-,-,-,-
552,522,1,-,-,-,-,-,-,-
552,522,2,-,-,-,-,-,-,-
552,522,3,-,-,-,-,-,-,-
552,522,4,-,-,-,-,-,-,-
552,522,5,-,-,-,-,-,-,-
552,522,6,311,1117.9,-,1060.1,59.5,37.5,-
552,522,7,348,7948.5,2943.2,7722.9,305.2,325.3,-
552,522,8,327,6241.7,3252.9,6199.5,242.1,264.8,-
557,,1,87,831.4,-,-,-,-,-
581,,1,273,3739.1,1835.3,-,-,-,-
584,,1,283,3424.6,821.2,-,-,-,-
585,,1,312,1250.2,13.3,1224.1,-,-,-
586,,1,273,4046.2,1713.6,-,-,-,-
590,,1,219,1141.8,462.9,-,-,-,-
593,,1,236,1700.8,1028.3,-,-,-,-
595,,1,279,4336.6,1776.2,-,-,-,-
598,,1,313,740.0,5.3,727.9,-,-,-
599,,1,240,1306.5,410.1,-,-,-,-
600,,1,75,675.2,-,-,-,-,-
603,,1,240,1637.2,536.8,-,-,-,-
604,,1,-,-,-,-,-,-,-
604,,2,274,4636.5,1931.3,-,-,-,-
610,,1,232,1890.6,770.0,-,-,-,-
660,660,1,-,-,-,-,-,-,-
660,660,2,-,-,-,-,-,-,-
660,660,3,-,-,-,-,-,-,-
660,660,4,-,-,-,-,-,-,-
660,660,5,474,1208.5,-,-,70.6,43.3,-
660,660,6,368,11396.2,4199.8,10619.1,422.4,496.7,-
