3a06. Milk control report for screen/printer 16/12/2020 15:22:41
356,UK145128501356,16/12/2020 13:45:04,Ok,9.2,-,-,22.1
358,UK145128701358,13/12/2020 08:48:04,Ok,8.9,-,-,15.7
358,UK145128701358,13/12/2020 18:20:16,Ok,6.3,-,-,15.7
358,UK145128701358,14/12/2020 05:01:06,Ok,6.8,-,-,15.7
358,UK145128701358,14/12/2020 14:34:08,YCO,3.1,-,-,15.7
358,UK145128701358,14/12/2020 19:18:28,Ok,7.6,-,-,15.7
358,UK145128701358,15/12/2020 02:15:26,Ok,4.5,-,-,15.7
358,UK145128701358,15/12/2020 12:37:46,Ok,8.3,-,-,15.7
358,UK145128701358,15/12/2020 20:23:31,Ok,4.9,-,-,15.7
358,UK145128701358,16/12/2020 08:03:17,Ok,7.8,-,-,15.7
358,UK145128701358,16/12/2020 15:00:58,Ok,4.5,-,-,15.7
370,UK145128501370,13/12/2020 04:41:49,Ok,6.9,-,-,21.5
370,UK145128501370,13/12/2020 13:53:12,Ok,7.9,-,-,21.5
370,UK145128501370,14/12/2020 00:28:02,Ok,8.5,-,-,21.5
370,UK145128501370,14/12/2020 08:51:52,Ok,8.3,-,-,21.5
370,UK145128501370,14/12/2020 17:22:21,Ok,7.9,-,-,21.5
370,UK145128501370,15/12/2020 01:45:27,Ok,8.1,-,-,21.5
370,UK145128501370,15/12/2020 11:38:45,Ok,9.5,-,-,21.5
370,UK145128501370,15/12/2020 18:38:00,Ok,5.4,-,-,21.5
370,UK145128501370,16/12/2020 04:43:10,Ok,9.4,-,-,21.5
370,UK145128501370,16/12/2020 12:46:35,Ok,7.7,-,-,21.5
383,UK145128401383,13/12/2020 03:53:59,YCO,4.0,-,-,17.7
383,UK145128401383,13/12/2020 10:48:08,Ok,8.9,-,-,17.7
383,UK145128401383,13/12/2020 18:47:16,YCO,4.5,-,-,17.7
383,UK145128401383,14/12/2020 05:31:23,Ok,8.2,-,-,17.7
383,UK145128401383,14/12/2020 16:44:43,Ok,10.2,-,-,17.7
383,UK145128401383,15/12/2020 01:26:31,Ok,5.8,-,-,17.7
383,UK145128401383,15/12/2020 09:38:39,Ok,6.2,-,-,17.7
383,UK145128401383,15/12/2020 21:32:21,Ok,8.3,-,-,17.7
383,UK145128401383,16/12/2020 04:49:39,Ok,5.2,-,-,17.7
383,UK145128401383,16/12/2020 14:47:31,Ok,8.0,-,-,17.7
386,UK145128701386,13/12/2020 05:59:26,YCO,7.0,-,-,14.8
386,UK145128701386,13/12/2020 15:26:07,YCO,6.1,-,-,14.8
386,UK145128701386,13/12/2020 23:40:40,YCO,6.0,-,-,14.8
386,UK145128701386,14/12/2020 04:30:46,YCO,1.3,-,-,14.8
386,UK145128701386,14/12/2020 12:35:11,Failed,2.0,-,-,14.8
386,UK145128701386,14/12/2020 22:34:28,Ok,12.1,-,-,14.8
386,UK145128701386,15/12/2020 14:07:26,YCO,9.3,-,-,14.8
386,UK145128701386,15/12/2020 19:23:00,YCO,2.0,-,-,14.8
386,UK145128701386,15/12/2020 22:51:22,YCO,2.5,-,-,14.8
386,UK145128701386,16/12/2020 03:05:38,YCO,2.4,-,-,14.8
386,UK145128701386,16/12/2020 08:30:00,YCO,3.8,-,-,14.8
386,UK145128701386,16/12/2020 15:20:40,YCO,5.6,-,-,14.8
390,UK145128401390,13/12/2020 02:12:26,Ok,5.2,-,-,17.1
390,UK145128401390,13/12/2020 11:00:09,YCO,3.1,-,-,17.1
390,UK145128401390,13/12/2020 14:52:25,YCO,4.5,-,-,17.1
390,UK145128401390,13/12/2020 20:46:09,Ok,6.9,-,-,17.1
390,UK145128401390,14/12/2020 06:32:37,Failed,1.8,-,-,17.1
390,UK145128401390,14/12/2020 11:53:10,Failed,2.9,-,-,17.1
390,UK145128401390,14/12/2020 14:21:42,Failed,2.2,-,-,17.1
390,UK145128401390,14/12/2020 20:03:10,YCO,7.1,-,-,17.1
390,UK145128401390,15/12/2020 00:00:16,Failed,0.4,-,-,17.1
390,UK145128401390,15/12/2020 07:36:41,YCO,8.3,-,-,17.1
390,UK145128401390,15/12/2020 13:29:47,Failed,0.4,-,-,17.1
390,UK145128401390,15/12/2020 15:06:43,Failed,1.3,-,-,17.1
390,UK145128401390,15/12/2020 19:28:23,YCO,4.9,-,-,17.1
390,UK145128401390,16/12/2020 02:05:59,YCO,5.2,-,-,17.1
390,UK145128401390,16/12/2020 09:12:42,YCO,5.7,-,-,17.1
390,UK145128401390,16/12/2020 14:42:01,YCO,3.8,-,-,17.1
402,UK145128201402,13/12/2020 02:18:31,Ok,9.1,-,-,24.8
402,UK145128201402,13/12/2020 14:44:38,Ok,15.4,-,-,24.8
402,UK145128201402,13/12/2020 22:03:05,Ok,6.5,-,-,24.8
402,UK145128201402,14/12/2020 04:16:47,YCO,4.3,-,-,24.8
402,UK145128201402,14/12/2020 12:07:20,Ok,9.0,-,-,24.8
402,UK145128201402,15/12/2020 01:21:40,Ok,17.3,-,-,24.8
402,UK145128201402,15/12/2020 13:22:55,Ok,13.7,-,-,24.8
402,UK145128201402,15/12/2020 22:17:39,YCO,4.5,-,-,24.8
402,UK145128201402,16/12/2020 05:22:30,Ok,12.0,-,-,24.8
443,UK145128101443,13/12/2020 00:40:24,Ok,7.2,-,-,20.3
443,UK145128101443,13/12/2020 10:30:50,YCO,1.8,-,-,20.3
443,UK145128101443,13/12/2020 15:41:18,Ok,11.7,-,-,20.3
443,UK145128101443,13/12/2020 23:00:14,Ok,5.7,-,-,20.3
443,UK145128101443,14/12/2020 09:52:10,YCO,3.6,-,-,20.3
443,UK145128101443,14/12/2020 13:27:45,YCO,2.2,-,-,20.3
443,UK145128101443,14/12/2020 17:58:23,Ok,10.0,-,-,20.3
443,UK145128101443,15/12/2020 00:58:20,Ok,5.3,-,-,20.3
443,UK145128101443,15/12/2020 09:56:28,Ok,7.6,-,-,20.3
443,UK145128101443,15/12/2020 19:11:41,Ok,7.7,-,-,20.3
